x [*,*,1]
:     1   2   3   4   5        6              7              8          :=
1     0   0   0   0   0    0              0              0
2     0   0   0   0   0    0              0              0
3     0   0   0   0   0    0              0              0
4     0   0   0   0   0    0              0              0
5     0   0   0   0   0    0              0              0
6     0   0   0   0   0    0              0              0
7     0   0   0   0   0    0              0              0
8     0   0   0   0   0    0              0              0
9     0   0   0   0   0    0              0              0
10    0   0   0   0   0    0              0              0
11    0   0   0   0   0    0              0              0
12    0   0   0   0   0    0              0              0
13    0   0   0   0   0    0              0              0
14    0   0   0   0   0    0              0              0
15    0   0   0   0   0    0              0              0
16    0   0   0   0   0    0              0              0
17    0   0   0   0   0    0              0              0
18    0   0   0   0   0    0              0              0
19    0   0   0   0   0    0              0              0
20    0   0   0   0   0    0              0              0
21    0   0   0   0   0    0              0              0
22    0   0   0   0   0   -5.97494e-05   -3.54292e-05   -4.53862e-05
23    0   0   0   0   0    0.000812755    0.000394801    0.000320875
24    0   0   0   0   0    0.000446119    0.00130238     0.00312399
25    0   0   0   0   0    0.000780587    0.00413989     0.00407144
26    0   0   0   0   0    8.43613e-05    0.00567047     0.0120408
27    0   0   0   0   0    0.000120939    0.0153518      0.0179791
28    0   0   0   0   0    0.012916       0.0366647      0.0477726
29    0   0   0   0   0    0.022744       0.0563269      0.087997
30    0   0   0   0   0    0.0367948      0.0798766      0.0980138
31    0   0   0   0   0    0.0502525      0.0902226      0.111259
32    0   0   0   0   0    0.0381111      0.101635       0.182083
33    0   0   0   0   0    0.0605237      0.102065       0.16371
34    0   0   0   0   0    0.0538096      0.0882925      0.120756
35    0   0   0   0   0    0.050361       0.0796671      0.117071
36    0   0   0   0   0    0.0271251      0.0409089      0.0662016
37    0   0   0   0   0    0.010374       0.0232542      0.0449186
38    0   0   0   0   0    0.0022355      0.0104459      0.0245498
39    0   0   0   0   0    0.00408753     0.00389639     0.0198425
40    0   0   0   0   0    0.000574416    0.00126022     0.00389789
41    0   0   0   0   0    0.000885917    0.0022625      0.00343262
42    0   0   0   0   0   -8.92426e-05   -6.39648e-05    0.00146362
43    0   0   0   0   0   -6.43464e-05    0.000564092    0.000910043
44    0   0   0   0   0    4.59622e-06   -3.94502e-05   -7.71797e-05
45    0   0   0   0   0    0              0              0
46    0   0   0   0   0    0              0              0
47    0   0   0   0   0    0              0              0
