x [*,*,1]
:     1   2   3   4   5        6              7              8          :=
1     0   0   0   0   0    0              0              0
2     0   0   0   0   0    0              0              0
3     0   0   0   0   0    0              0              0
4     0   0   0   0   0    0              0              0
5     0   0   0   0   0    0              0              0
6     0   0   0   0   0    0              0              0
7     0   0   0   0   0    0              0              0
8     0   0   0   0   0    0              0              0
9     0   0   0   0   0    0              0              0
10    0   0   0   0   0    0              0              0
11    0   0   0   0   0    0              0              0
12    0   0   0   0   0    0              0              0
13    0   0   0   0   0    0              0              0
14    0   0   0   0   0    0              0              0
15    0   0   0   0   0    0              0              0
16    0   0   0   0   0    0              0              0
17    0   0   0   0   0    0              0              0
18    0   0   0   0   0    0              0              0
19    0   0   0   0   0    0              0              0
20    0   0   0   0   0    0              0              0
21    0   0   0   0   0    0              0              0
22    0   0   0   0   0    0              0              0
23    0   0   0   0   0    0              0              0
24    0   0   0   0   0    0              0              1.72358e-06
25    0   0   0   0   0    1.91509e-06   -2.41302e-05   -5.85076e-05
26    0   0   0   0   0   -1.89594e-05   -0.000147941   -0.000197543
27    0   0   0   0   0    0.00118485     0.00556723     0.00637404
28    0   0   0   0   0    0.00431045     0.0204204      0.0243662
29    0   0   0   0   0    0.0149777      0.0399214      0.0693697
30    0   0   0   0   0    0.0463737      0.080086       0.132003
31    0   0   0   0   0    0.075605       0.129336       0.177269
32    0   0   0   0   0    0.0858799      0.1502         0.189321
33    0   0   0   0   0    0.0731139      0.102207       0.153892
34    0   0   0   0   0    0.0377296      0.0849074      0.0973406
35    0   0   0   0   0    0.0114995      0.0264589      0.0629549
36    0   0   0   0   0    0.000812942    0.0142817      0.0337565
37    0   0   0   0   0    0.00108595     0.00350013     0.00614363
38    0   0   0   0   0   -0.000190361    0.000178006    9.54666e-05
39    0   0   0   0   0   -3.54292e-05    0.000467776    0.000579989
40    0   0   0   0   0   -6.66467e-05    0.000954292    0.000138941
41    0   0   0   0   0    6.89433e-06   -9.82457e-05   -1.80976e-05
42    0   0   0   0   0    0              0              0
43    0   0   0   0   0    0              0              0
44    0   0   0   0   0    0              0              0
45    0   0   0   0   0    0              0              0
46    0   0   0   0   0    0              0              0
47    0   0   0   0   0    0              0              0
48    0   0   0   0   0    0              0              0
49    0   0   0   0   0    0              0              0
50    0   0   0   0   0    0              0              0
51    0   0   0   0   0    0              0              0
